crash_date,crash_time,borough,zip_code,longitude,latitude,on_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed
2019-01-02T00:00:00.000,12:37,,,-73.9849850,40.7379230,EAST 21 STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:22,QUEENS,11101,-73.9316940,40.7446670,QUEENS BOULEVARD                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:20,,,-73.9175300,40.6988900,MYRTLE AVENUE                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:30,BROOKLYN,11208,-73.8792600,40.6717300,BERRIMAN STREET                 ,1,0,0,0,1,0,0,0
2019-01-02T00:00:00.000,11:30,BROOKLYN,11249,-73.9604200,40.6998980,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:30,,,,,LIE OUTER ROADWAY (CDR)         ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,17:51,QUEENS,11432,,,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:50,,,-73.7633060,40.7301180,CLEARVIEW EXPRESSWAY            ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,6:20,,,-73.8914600,40.6625630,NEW LOTS AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:15,BROOKLYN,11220,-74.0114900,40.6439860,52 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:22,BROOKLYN,11212,-73.9097060,40.6656270,BLAKE AVENUE                    ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,16:00,,,,,NORTHERN BOULEVARD              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:20,,,-73.7474440,40.7319450,GRAND CENTRAL PKWY              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:29,,,-73.9307700,40.6553340,,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,22:00,BROOKLYN,11217,-73.9721100,40.6810500,,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,16:50,,,-73.9657100,40.6122250,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:15,MANHATTAN,10003,-73.9914300,40.7298470,LAFAYETTE STREET                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:35,,,-73.8893900,40.8534620,EAST 184 STREET                 ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,6:55,BRONX,10458,,,EAST FORDHAM ROAD               ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,3:00,,,-74.1988800,40.5351520,DARLINGTON AVENUE               ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,18:40,QUEENS,11374,-73.8572800,40.7256800,WETHEROLE STREET                ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,15:15,QUEENS,11354,-73.8317100,40.7642500,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:15,QUEENS,11358,-73.8073400,40.7634960,158 STREET                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:00,,,,,VANWYCK EXPRESSWAY              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:00,QUEENS,11356,-73.8459500,40.7816800,COLLEGE POINT BOULEVARD         ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:50,BROOKLYN,11207,,,JAMAICA AVENUE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:00,QUEENS,11366,-73.8045350,40.7214660,UNION TURNPIKE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:30,,,-73.9090500,40.8626800,WEST FORDHAM ROAD               ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:58,BROOKLYN,11221,-73.9162100,40.6906900,PUTNAM AVENUE                   ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,17:30,QUEENS,11419,-73.8099440,40.6881680,107 AVENUE                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:42,QUEENS,11377,-73.8996200,40.7408750,65 PLACE                        ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:55,BROOKLYN,11226,-73.9483640,40.6395450,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,22:15,,,-73.7363400,40.7212330,SPRINGFIELD BOULEVARD           ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,21:30,MANHATTAN,10013,-74.0103800,40.7189000,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:10,,,-73.9967600,40.5956420,,0,1,0,1,0,0,0,0
2019-01-02T00:00:00.000,18:45,,,-73.8480700,40.8944360,BUSSING AVENUE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:50,MANHATTAN,10036,-73.9926400,40.7584270,9 AVENUE                        ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,21:00,QUEENS,11435,-73.8143000,40.7025300,QUEENS BOULEVARD                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:45,,,-73.7772000,40.7582550,CLEARVIEW EXPRESSWAY            ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:00,QUEENS,11365,-73.7918000,40.7410160,BOOTH MEMORIAL AVENUE           ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:00,BRONX,10465,-73.8248200,40.8381960,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:30,,,-73.8298100,40.8815200,BAYCHESTER AVENUE               ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,4:45,,,-73.8502500,40.6621780,BELT PARKWAY                    ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:45,QUEENS,11417,-73.8445360,40.6803050,CROSS BAY BOULEVARD             ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,21:20,QUEENS,11373,-73.8776700,40.7367500,BROADWAY                        ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:34,BROOKLYN,11230,-73.9676740,40.6094000,AVENUE P                        ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:30,QUEENS,11368,-73.8629300,40.7522350,104 STREET                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,0:00,BRONX,10472,-73.8792650,40.8344230,BRONX RIVER AVENUE              ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,5:50,BROOKLYN,11236,-73.9059800,40.6402360,REMSEN AVENUE                   ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,18:50,STATEN ISLAND,10309,-74.2295460,40.5245600,BOSCOMBE AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:09,BRONX,10460,-73.8905200,40.8426550,EAST 176 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:59,BROOKLYN,11215,-73.9912500,40.6751500,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:20,MANHATTAN,10036,,,43 street                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:30,QUEENS,11360,-73.7758700,40.7786250,26 AVENUE                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,5:07,,,-73.9583600,40.7605360,YORK AVENUE                     ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:52,,,,,MAIN STREET                     ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,19:00,BROOKLYN,11226,-73.9541300,40.6466870,TILDEN AVENUE                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:00,,,-73.8445800,40.7080040,JACKIE ROBINSON PKWY            ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,1:43,,,-73.9432500,40.6945570,THROOP AVENUE                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,22:20,MANHATTAN,10036,-73.9898000,40.7572330,WEST 42 STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:00,BROOKLYN,11213,-73.9367400,40.6684230,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:06,BRONX,10459,-73.8980600,40.8173980,,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,18:00,,,-73.8686000,40.7326100,LONG ISLAND EXPRESSWAY          ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:15,QUEENS,11385,-73.9151100,40.7071900,SENECA AVENUE                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,0:44,MANHATTAN,10003,-73.9854300,40.7274600,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:30,BROOKLYN,11235,-73.9661560,40.5866700,OCEAN PARKWAY                   ,2,0,0,0,0,0,2,0
2019-01-02T00:00:00.000,6:40,QUEENS,11413,-73.7591250,40.6673500,144 AVENUE                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:15,BROOKLYN,11230,-73.9565200,40.6262970,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:55,MANHATTAN,10038,-74.0073850,40.7105800,ANN STREET                      ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,13:00,BROOKLYN,11217,-73.9891360,40.6845900,HOYT STREET                     ,1,0,0,0,1,0,0,0
2019-01-02T00:00:00.000,16:06,BROOKLYN,11234,-73.9329400,40.6302100,KINGS HIGHWAY                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:36,,,,,GRAND CENTRAL PARKWAY           ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:34,MANHATTAN,10075,-73.9621350,40.7763180,MADISON AVENUE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,23:00,,,-73.9786100,40.7623940,WEST 54 STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,6:30,QUEENS,11001,-73.7125200,40.7342100,85 AVENUE                       ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,18:30,QUEENS,11419,-73.8325900,40.6858060,110 STREET                      ,2,0,0,0,0,0,2,0
2019-01-02T00:00:00.000,15:30,MANHATTAN,10018,,,WEST 40 STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:00,BRONX,10462,-73.8517400,40.8310970,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:50,QUEENS,11415,-73.8349500,40.7121620,GRENFELL STREET                 ,3,0,0,0,0,0,3,0
2019-01-02T00:00:00.000,12:11,,,-73.9395400,40.8043820,PARK AVENUE                     ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:58,BROOKLYN,11206,-73.9471100,40.6993750,TOMPKINS AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:15,BRONX,10475,-73.8317100,40.8701400,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:52,,,-73.7616200,40.6797370,MERRICK BOULEVARD               ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:50,,,-73.7465400,40.7157630,JAMAICA AVENUE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:55,BRONX,10471,-73.8801200,40.8951950,JEROME AVENUE                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:35,,,-73.8968600,40.6757350,PENNSYLVANIA AVENUE             ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:14,,,,,DOUGLASTON PARKWAY              ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,18:30,,,,,HUTCHINSON RIVER PARKWAY        ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:00,QUEENS,11362,,,NORTHERN BOULEVARD              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:20,QUEENS,11369,-73.8748500,40.7604100,94 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:00,MANHATTAN,10022,,,queensboro bridge approach      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:45,,,-74.0045700,40.7340100,WEST 10 STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:15,BROOKLYN,11217,-73.9800400,40.6770480,5 AVENUE                        ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:20,MANHATTAN,10038,-73.9971200,40.7128000,HENRY STREET                    ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:15,,,-73.9395750,40.8209650,7 AVENUE                        ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,23:40,QUEENS,11434,-73.7727360,40.6640130,145 ROAD                        ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,10:45,QUEENS,11370,-73.8959800,40.7566070,71 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:30,BROOKLYN,11220,-74.0009300,40.6403470,49 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:40,,,-73.9813100,40.6385230,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:15,QUEENS,11368,-73.8713300,40.7570340,97 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:40,BROOKLYN,11236,-73.9162300,40.6336060,EAST 76 STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,6:40,QUEENS,11372,-73.8835140,40.7557530,84 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:15,BRONX,10459,-73.8859000,40.8224400,WHITTIER STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:00,BROOKLYN,11201,-73.9893340,40.6910000,LIVINGSTON STREET               ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:50,,,,,ATLANTIC AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:45,QUEENS,11364,-73.7450200,40.7361070,UNION TURNPIKE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,6:45,BRONX,10461,-73.8300100,40.8509300,SANDS PLACE                     ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,17:50,BROOKLYN,11206,-73.9324900,40.7022600,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,22:00,MANHATTAN,10023,-73.9858000,40.7794570,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:00,,,-73.9349600,40.7377850,VANDAM STREET                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:00,,,-73.9202800,40.8626020,WEST 204 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:30,BROOKLYN,11213,-73.9332900,40.6755070,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:50,QUEENS,11420,-73.8229700,40.6638600,NASSAU EXPRESSWAY               ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:15,,,-74.1625600,40.6267170,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:50,BROOKLYN,11231,-74.0001900,40.6734960,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:00,QUEENS,11427,-73.7583400,40.7195800,FRANCIS LEWIS BOULEVARD         ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:45,QUEENS,11373,-73.8806500,40.7415600,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,21:01,QUEENS,11691,-73.7532200,40.5948330,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,6:13,BROOKLYN,11236,-73.8889100,40.6456300,EAST 108 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,22:44,STATEN ISLAND,10301,-74.0867200,40.6385570,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:00,STATEN ISLAND,10305,-74.0690800,40.6100730,DAYNA DRIVE                     ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:00,,,-73.9555360,40.7118640,BROOKLYN QUEENS EXPRESSWAY      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:25,,,-73.8044500,40.6664620,BELT PARKWAY                    ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,20:47,BRONX,10456,-73.9104100,40.8197900,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:15,QUEENS,11426,-73.7224100,40.7522470,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:10,,,-73.8065000,40.7122230,85 AVENUE                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:30,MANHATTAN,10018,-74.0015100,40.7564500,11 AVENUE                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,3:20,,,-73.9552800,40.6701240,BEDFORD AVENUE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,21:26,BROOKLYN,11229,-73.9514100,40.5993800,OCEAN AVENUE                    ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:25,QUEENS,11369,-73.8681400,40.7611120,101 STREET                      ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,12:50,,,,,UTOPIA PARKWAY                  ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,19:10,,,-73.9450000,40.8084450,WEST 126 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:15,BRONX,10468,-73.8974100,40.8674740,WEST KINGSBRIDGE ROAD           ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,5:20,,,,,NASSAU EXPRESSWAY               ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:20,QUEENS,11370,,,,1,0,0,0,1,0,0,0
2019-01-02T00:00:00.000,10:30,,,-73.8268200,40.7162100,GRAND CENTRAL PKWY              ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,6:50,MANHATTAN,10011,-73.9968500,40.7373600,WEST 14 STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:25,QUEENS,11427,-73.7424300,40.7299200,BRADDOCK AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:00,,,,,G.C.P / L.I.E. (CDR)            ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,5:00,BRONX,10461,-73.8429260,40.8430440,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:30,QUEENS,11418,-73.8350500,40.6946900,112 STREET                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,22:10,,,,,VANWYCK EXPRESSWAY              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:45,BRONX,10460,-73.8859700,40.8411870,SOUTHERN BOULEVARD              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:30,BROOKLYN,11203,-73.9464900,40.6491000,NEW YORK AVENUE                 ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,18:09,,,-73.7700040,40.6672360,BELT PARKWAY                    ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:40,QUEENS,11432,-73.7812400,40.7145420,WEXFORD TERRACE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,20:22,BROOKLYN,11213,-73.9377200,40.6681800,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,0:00,MANHATTAN,10028,-73.9560900,40.7788120,LEXINGTON AVENUE                ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,14:38,BRONX,10463,-73.9059000,40.8705400,HEATH AVENUE                    ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,22:20,QUEENS,11414,-73.8407100,40.6625200,157 AVENUE                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:10,BROOKLYN,11234,-73.9179000,40.6255950,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:30,STATEN ISLAND,10310,-74.1139450,40.6243300,BROADWAY                        ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,6:40,BRONX,10473,-73.8672200,40.8230820,STORY AVENUE                    ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:50,BRONX,10465,-73.8278050,40.8284500,QUINCY AVENUE                   ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,12:53,BROOKLYN,11217,-73.9740100,40.6780000,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:40,,,-73.8213000,40.7408180,LONG ISLAND EXPRESSWAY          ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,21:05,,,,,WILLIAMSBURG BRIDGE INNER ROADWA,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:15,,,,,BROOKLYN BRIDGE                 ,3,0,0,0,0,0,3,0
2019-01-02T00:00:00.000,13:30,QUEENS,11423,-73.7762300,40.7095530,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:45,BRONX,10458,,,EAST FORDHAM ROAD               ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,18:00,BRONX,10462,-73.8440860,40.8291600,ZEREGA AVENUE                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,6:00,QUEENS,11434,-73.7894100,40.6668400,150 STREET                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:26,MANHATTAN,10032,-73.9420850,40.8311770,,2,0,2,0,0,0,0,0
2019-01-02T00:00:00.000,16:38,BROOKLYN,11229,-73.9597850,40.5963000,AVENUE V                        ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:00,,,-74.0004200,40.6546300,5 AVENUE                        ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,8:00,BROOKLYN,11211,,,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:30,,,,,VANWYCK EXPRESSWAY              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:35,,,,,BELT PARKWAY                    ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:30,BROOKLYN,11222,-73.9579500,40.7320060,FRANKLIN STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:50,QUEENS,11417,-73.8380800,40.6842400,104 STREET                      ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,7:00,BROOKLYN,11214,-73.9973450,40.5985530,BAY PARKWAY                     ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:37,,,-73.9750200,40.7363500,FDR DRIVE                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:00,QUEENS,11417,-73.8439250,40.6773570,109 AVENUE                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:35,QUEENS,11433,-73.7840900,40.7048720,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:00,BRONX,10475,,,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:00,,,-73.7973250,40.7092700,165 STREET                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,3:30,,,-73.8784940,40.8810730,BAINBRIDGE AVENUE               ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:15,QUEENS,11377,-73.8975800,40.7493000,65 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:30,,,,,Bay Plaza Boulevard             ,2,0,0,0,0,0,2,0
2019-01-02T00:00:00.000,11:25,STATEN ISLAND,10309,-74.2072600,40.5328400,DARLINGTON AVENUE               ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,20:00,BROOKLYN,11214,-73.9945900,40.6024200,86 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,6:40,,,-73.8974460,40.8854260,MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:58,QUEENS,11434,-73.7653350,40.6814880,MERRICK BOULEVARD               ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:20,BROOKLYN,11203,-73.9228500,40.6524620,KINGS HIGHWAY                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:30,,,-73.7507300,40.7429960,224 STREET                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:21,QUEENS,11355,-73.8349700,40.7543560,SANFORD AVENUE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:00,,,,,BROOKLYN BRIDGE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:10,QUEENS,11369,-73.8682600,40.7618060,ASTORIA BOULEVARD               ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:50,QUEENS,11040,-73.7076340,40.7493360,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:45,MANHATTAN,10014,-74.0052700,40.7288550,VARICK STREET                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:55,,,-73.9696000,40.7773100,,1,0,0,0,1,0,0,0
2019-01-02T00:00:00.000,21:00,BROOKLYN,11212,-73.9279100,40.6621970,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:15,QUEENS,11434,-73.7815800,40.6769000,LAKEVIEW LANE                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:15,BRONX,10456,-73.9079700,40.8258900,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:00,,,-73.8305050,40.7170200,GRAND CENTRAL PKWY              ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,18:30,QUEENS,11365,-73.8045600,40.7403830,164 STREET                      ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,2:15,QUEENS,11420,-73.8286600,40.6776540,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:00,MANHATTAN,10024,-73.9762340,40.7822760,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:00,BRONX,10452,-73.9216700,40.8313330,EAST 165 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:18,,,-73.9298250,40.7970350,EAST 120 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:00,MANHATTAN,10075,-73.9494600,40.7700840,EAST 78 STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:45,,,-73.7855600,40.7391620,188 STREET                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:15,BRONX,10454,-73.9195700,40.8038670,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:06,QUEENS,11101,-73.9279800,40.7442360,37 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:30,STATEN ISLAND,10304,-74.0972300,40.5953640,RICHMOND ROAD                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:15,STATEN ISLAND,10312,,,CORYN COURT                     ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:00,BROOKLYN,11219,-74.0063100,40.6325840,FORT HAMILTON PARKWAY           ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,23:40,QUEENS,11355,-73.8290900,40.7586600,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:40,QUEENS,11357,-73.8222500,40.7816930,20 AVENUE                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:39,,,-73.8386300,40.7570650,VAN WYCK EXPWY                  ,3,0,0,0,0,0,3,0
2019-01-02T00:00:00.000,18:06,STATEN ISLAND,10305,-74.0642600,40.6115400,BAY STREET                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:40,,,-73.8176350,40.6887740,LIBERTY AVENUE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:50,MANHATTAN,10035,-73.9352340,40.8034400,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:00,BROOKLYN,11223,-73.9689700,40.5863700,,0,0,0,0,0,0,0,0
